CDSCode,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
11101160124909,11,10116,0124909,2018-19,40,23,34,31,50,50,34,19,23,16,38,39
31669443130010,31,66944,3130010,2018-19,66,48,59,61,50,50,50,46,54,54,38,39
01613096002505,01,61309,6002505,2018-19,46,41,39,37,50,50,37,40,27,26,38,39
15633216008957,15,63321,6008957,2018-19,29,34,35,36,50,50,19,21,23,22,38,39
29102980114314,29,10298,0114314,2018-19,25,57,43,47,50,50,4,19,29,31,38,39
19647256015184,19,64725,6015184,2018-19,45,46,51,54,50,50,39,46,43,46,38,39
36678760120568,36,67876,0120568,2018-19,34,31,39,40,50,50,5,4,25,27,38,39
19647336018931,19,64733,6018931,2018-19,60,64,43,45,50,50,56,53,32,34,38,39
33671246103501,33,67124,6103501,2018-19,35,39,31,35,50,50,24,33,22,24,38,39
48705404836003,48,70540,4836003,2018-19,1,5,44,45,50,50,0,0,32,33,38,39
54722560133819,54,72256,0133819,2018-19,64,60,48,50,50,50,48,47,31,33,38,39
19647331931971,19,64733,1931971,2018-19,0,0,43,45,50,50,0,0,32,34,38,39
34673140135392,34,67314,0135392,2018-19,76,72,55,56,50,50,71,69,45,45,38,39
21653186024244,21,65318,6024244,2018-19,73,74,76,76,50,50,69,69,69,67,38,39
30666216094874,30,66621,6094874,2018-19,73,71,57,57,50,50,65,66,43,44,38,39
33672490102715,33,67249,0102715,2018-19,32,33,37,38,50,50,21,27,23,25,38,39
37682963730074,37,68296,3730074,2018-19,76,79,74,76,50,50,56,65,67,70,38,39
34752836118624,34,75283,6118624,2018-19,46,53,47,50,50,50,38,49,35,37,38,39
49708624930236,49,70862,4930236,2018-19,82,70,62,62,50,50,19,0,45,44,38,39
05615646003404,05,61564,6003404,2018-19,54,50,34,36,50,50,34,47,29,26,38,39
19101991995869,19,10199,1995869,2018-19,95,89,43,42,50,50,65,63,31,30,38,39
31669106031249,31,66910,6031249,2018-19,63,70,64,65,50,50,48,50,53,53,38,39
56724626055065,56,72462,6055065,2018-19,57,57,28,29,50,50,44,49,18,18,38,39
07617626110803,07,61762,6110803,2018-19,42,46,39,39,50,50,29,32,27,27,38,39
19645276013338,19,64527,6013338,2018-19,39,40,42,43,50,50,31,28,26,29,38,39
23739166025308,23,73916,6025308,2018-19,27,35,32,37,50,50,23,25,26,27,38,39
19647330128041,19,64733,0128041,2018-19,40,42,43,45,50,50,22,23,32,34,38,39
19646426105969,19,64642,6105969,2018-19,31,29,33,34,50,50,22,22,25,23,38,39
30103060134841,30,10306,0134841,2018-19,21,26,40,44,50,50,0,0,30,32,38,39
15635291532605,15,63529,1532605,2018-19,45,56,49,51,50,50,16,19,22,21,38,39
15637506010029,15,63750,6010029,2018-19,56,66,61,64,50,50,57,58,54,57,38,39
19647256109292,19,64725,6109292,2018-19,62,63,51,54,50,50,64,57,43,46,38,39
50712660120063,50,71266,0120063,2018-19,35,54,45,47,50,50,25,33,34,35,38,39
43695836118376,43,69583,6118376,2018-19,36,34,52,52,50,50,29,21,43,43,38,39
19769680109926,19,76968,0109926,2018-19,32,31,32,31,50,50,20,17,20,17,38,39
10621666102016,10,62166,6102016,2018-19,33,33,37,38,50,50,26,33,27,30,38,39
47704256050884,47,70425,6050884,2018-19,57,36,59,47,50,50,52,41,44,38,38,39
43696416068241,43,69641,6068241,2018-19,89,87,82,82,50,50,88,84,83,82,38,39
19645686013841,19,64568,6013841,2018-19,56,60,63,64,50,50,56,54,53,55,38,39
19647331939479,19,64733,1939479,2018-19,37,39,43,45,50,50,7,15,32,34,38,39
30664726027668,30,66472,6027668,2018-19,67,68,64,64,50,50,65,70,59,60,38,39
43733876047674,43,73387,6047674,2018-19,37,34,71,71,50,50,33,26,65,65,38,39
07617546004030,07,61754,6004030,2018-19,25,23,51,50,50,50,13,12,39,39,38,39
48705816051544,48,70581,6051544,2018-19,26,27,32,32,50,50,15,21,21,22,38,39
19647336017180,19,64733,6017180,2018-19,25,25,43,45,50,50,25,27,32,34,38,39
01612596056998,01,61259,6056998,2018-19,23,18,36,36,50,50,14,13,29,29,38,39
10101081030899,10,10108,1030899,2018-19,0,2,22,28,50,50,0,2,15,15,38,39
15635290110999,15,63529,0110999,2018-19,65,65,49,51,50,50,36,39,22,21,38,39
30664493030640,30,66449,3030640,2018-19,60,65,67,67,50,50,50,50,63,62,38,39
34673306033252,34,67330,6033252,2018-19,82,75,64,63,50,50,71,66,53,52,38,39
36676523630845,36,67652,3630845,2018-19,--,--,65,66,50,50,--,--,37,38,38,39
43694846098214,43,69484,6098214,2018-19,36,38,49,50,50,50,34,30,42,43,38,39
37680980107870,37,68098,0107870,2018-19,63,65,44,44,50,50,68,67,32,33,38,39
28662666026967,28,66266,6026967,2018-19,66,66,47,48,50,50,63,73,34,35,38,39
44697994430245,44,69799,4430245,2018-19,53,61,33,33,50,50,27,17,23,24,38,39
54722566054555,54,72256,6054555,2018-19,45,49,48,50,50,50,22,22,31,33,38,39
37684116059752,37,68411,6059752,2018-19,36,42,52,54,50,50,40,30,33,33,38,39
44697994437901,44,69799,4437901,2018-19,47,48,33,33,50,50,17,17,23,24,38,39
30665066113617,30,66506,6113617,2018-19,43,42,59,58,50,50,38,36,51,51,38,39
19646346014443,19,64634,6014443,2018-19,27,28,34,34,50,50,17,19,21,22,38,39
30666476030951,30,66647,6030951,2018-19,76,74,68,68,50,50,73,72,59,59,38,39
34673146116818,34,67314,6116818,2018-19,59,56,55,56,50,50,57,53,45,45,38,39
37683040131250,37,68304,0131250,2018-19,72,72,51,53,50,50,64,58,37,38,38,39
19734606108344,19,73460,6108344,2018-19,77,75,76,77,50,50,77,78,74,75,38,39
36677776035984,36,67777,6035984,2018-19,27,25,39,41,50,50,22,18,26,27,38,39
10621666006464,10,62166,6006464,2018-19,21,30,37,38,50,50,20,27,27,30,38,39
44697650100388,44,69765,0100388,2018-19,66,65,56,54,50,50,74,74,44,45,38,39
19648401933647,19,64840,1933647,2018-19,32,37,46,47,50,50,12,21,32,35,38,39
19648166020754,19,64816,6020754,2018-19,23,30,37,40,50,50,18,19,25,28,38,39
19647336019004,19,64733,6019004,2018-19,33,36,43,45,50,50,32,37,32,34,38,39
04614246003107,04,61424,6003107,2018-19,81,75,54,56,50,50,76,72,44,43,38,39
24657716105647,24,65771,6105647,2018-19,57,61,40,41,50,50,46,46,25,27,38,39
10621666057343,10,62166,6057343,2018-19,43,40,37,38,50,50,29,27,27,30,38,39
34674396119440,34,67439,6119440,2018-19,29,36,40,43,50,50,29,36,32,32,38,39
43694014330759,43,69401,4330759,2018-19,14,16,70,67,50,50,2,1,43,47,38,39
30664726027676,30,66472,6027676,2018-19,49,44,64,64,50,50,41,39,59,60,38,39
47704096050850,47,70409,6050850,2018-19,33,48,33,48,50,50,27,35,27,35,38,39
19647256057780,19,64725,6057780,2018-19,36,37,51,54,50,50,31,30,43,46,38,39
19646916014914,19,64691,6014914,2018-19,39,39,50,51,50,50,36,36,36,39,38,39
37683386093256,37,68338,6093256,2018-19,62,58,55,55,50,50,56,58,45,46,38,39
07618046066591,07,61804,6066591,2018-19,75,79,82,81,50,50,76,81,77,78,38,39
39685936042394,39,68593,6042394,2018-19,46,47,46,47,50,50,37,34,28,29,38,39
33669856031603,33,66985,6031603,2018-19,22,25,26,25,50,50,12,21,15,15,38,39
50710685030267,50,71068,5030267,2018-19,19,23,26,27,50,50,5,5,13,16,38,39
18641966109748,18,64196,6109748,2018-19,39,32,40,32,50,50,35,38,35,34,38,39
