CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
39685850133678,39,68585,0133678,2017-18,64,65,43,44,48,50,42,48,33,33,37,38
37682966107460,37,68296,6107460,2017-18,70,71,74,74,48,50,57,61,66,67,37,38
36675876109409,36,67587,6109409,2017-18,20,19,21,26,48,50,14,15,11,15,37,38
37684523730942,37,68452,3730942,2017-18,58,57,46,49,48,50,37,34,33,33,37,38
30665226028328,30,66522,6028328,2017-18,55,56,57,60,48,50,44,52,46,51,37,38
19647336015739,19,64733,6015739,2017-18,55,66,40,43,48,50,57,58,30,32,37,38
16639176108815,16,63917,6108815,2017-18,45,41,43,46,48,50,26,27,32,38,37,38
13630736008262,13,63073,6008262,2017-18,39,43,38,38,48,50,15,20,26,29,37,38
37680230105957,37,68023,0105957,2017-18,72,70,62,65,48,50,65,68,49,51,37,38
39686766042600,39,68676,6042600,2017-18,15,18,26,28,48,50,14,19,20,21,37,38
10621176117550,10,62117,6117550,2017-18,68,72,69,71,48,50,62,69,56,58,37,38
37683380122788,37,68338,0122788,2017-18,68,68,53,55,48,50,32,31,43,45,37,38
19647666020200,19,64766,6020200,2017-18,53,54,61,62,48,50,44,52,54,53,37,38
33669936031652,33,66993,6031652,2017-18,45,45,47,48,48,50,34,31,33,34,37,38
57727025738505,57,72702,5738505,2017-18,72,57,38,38,48,50,30,26,26,24,37,38
19650526022966,19,65052,6022966,2017-18,70,70,69,68,48,50,68,68,66,67,37,38
10621666116651,10,62166,6116651,2017-18,0,0.0,34,37,48,50,0,0.0,24,27,37,38
31669510113068,31,66951,0113068,2017-18,59,66,54,55,48,50,42,54,39,43,37,38
37683386114375,37,68338,6114375,2017-18,33,35,53,55,48,50,30,29,43,45,37,38
54722490116368,54,72249,0116368,2017-18,48,52,52,54,48,50,24,26,26,27,37,38
39685856100341,39,68585,6100341,2017-18,21,23,43,44,48,50,17,16,33,33,37,38
36738903630282,36,73890,3630282,2017-18,33,32,48,53,48,50,8,5,39,39,37,38
19753090134619,19,75309,0134619,2017-18,17,0,44,42,48,50,0,0,28,25,37,38
10624306111124,10,62430,6111124,2017-18,43,44,41,44,48,50,19,15,22,23,37,38
36678683635265,36,67868,3635265,2017-18,62,64,38,38,48,50,21,27,24,24,37,38
19734606108336,19,73460,6108336,2017-18,80,81,75,76,48,50,83,82,73,74,37,38
19647256015515,19,64725,6015515,2017-18,49,46,48,51,48,50,38,46,38,43,37,38
58727516056816,58,72751,6056816,2017-18,47,46,47,48,48,50,35,39,38,40,37,38
33670900114157,33,67090,0114157,2017-18,59,53,36,36,48,50,28,25,24,24,37,38
19734606023394,19,73460,6023394,2017-18,66,73,75,76,48,50,74,79,73,74,37,38
34673140114702,34,67314,0114702,2017-18,75,71,54,55,48,50,69,64,44,45,37,38
37684116062012,37,68411,6062012,2017-18,25,21,53,52,48,50,15,16,32,33,37,38
37679916037568,37,67991,6037568,2017-18,27,28,42,42,48,50,28,27,32,33,37,38
57726786056279,57,72678,6056279,2017-18,74,79,69,70,48,50,78,77,64,66,37,38
04755076003164,04,75507,6003164,2017-18,42,48,47,50,48,50,20,29,30,36,37,38
36675956101786,36,67595,6101786,2017-18,61,62,65,68,48,50,50,53,50,54,37,38
50757396053193,50,75739,6053193,2017-18,21,23,43,44,48,50,11,13,28,29,37,38
12628286116289,12,62828,6116289,2017-18,76,72,66,61,48,50,71,72,57,56,37,38
57727106056477,57,72710,6056477,2017-18,30,34,38,40,48,50,26,30,27,29,37,38
20652436023980,20,65243,6023980,2017-18,15,21,32,33,48,50,15,20,21,23,37,38
30667466030811,30,66746,6030811,2017-18,47,41,55,57,48,50,47,42,52,53,37,38
29663570124834,29,66357,0124834,2017-18,63,57,68,61,48,50,19,20,38,35,37,38
07100740129684,07,10074,0129684,2017-18,64,51,49,49,48,50,38,29,30,31,37,38
19650606023303,19,65060,6023303,2017-18,47,57,65,68,48,50,52,62,59,61,37,38
50712900108761,50,71290,0108761,2017-18,60,59,48,53,48,50,42,43,38,43,37,38
37683386039671,37,68338,6039671,2017-18,70,70,53,55,48,50,60,61,43,45,37,38
39103970121723,39,10397,0121723,2017-18,--,0,33,35,48,50,--,0,22,24,37,38
33672490102715,33,67249,0102715,2017-18,35,32,37,37,48,50,23,21,22,23,37,38
01612596002075,01,61259,6002075,2017-18,8,10,35,36,48,50,9,13,28,29,37,38
37682960116764,37,68296,0116764,2017-18,81,82,74,74,48,50,82,83,66,67,37,38
19646346014534,19,64634,6014534,2017-18,28,27,32,34,48,50,26,24,20,21,37,38
17640146010607,17,64014,6010607,2017-18,20,30,31,29,48,50,16,23,22,20,37,38
49738826060669,49,73882,6060669,2017-18,38,43,45,49,48,50,22,23,31,32,37,38
19647330102764,19,64733,0102764,2017-18,12,0.0,40,43,48,50,0,0.0,30,32,37,38
19647330126169,19,64733,0126169,2017-18,57,50,40,43,48,50,32,42,30,32,37,38
30665226028260,30,66522,6028260,2017-18,34,40,57,60,48,50,31,39,46,51,37,38
43696666060099,43,69666,6060099,2017-18,78,80,53,54,48,50,78,80,42,43,37,38
41690396044887,41,69039,6044887,2017-18,37,38,60,62,48,50,33,38,55,55,37,38
33671160109843,33,67116,0109843,2017-18,58,59,51,54,48,50,41,38,40,43,37,38
01612000134536,01,61200,0134536,2017-18,67,65,61,62,48,50,47,48,49,51,37,38
30103060126037,30,10306,0126037,2017-18,80,83,35,40,48,50,51,53,24,30,37,38
01612590115626,01,61259,0115626,2017-18,16,13,35,36,48,50,6,8,28,29,37,38
12630576008247,12,63057,6008247,2017-18,47,52,47,52,48,50,43,42,43,42,37,38
19734521937564,19,73452,1937564,2017-18,74,74,49,50,48,50,49,48,39,39,37,38
19647330111955,19,64733,0111955,2017-18,19,23,40,43,48,50,19,23,30,32,37,38
40687006042915,40,68700,6042915,2017-18,38,52,52,52,48,50,31,45,37,40,37,38
19647330131722,19,64733,0131722,2017-18,,44,,43,,50,,36,,32,,38
33752426109565,33,75242,6109565,2017-18,27,36,40,42,48,50,20,33,25,27,37,38
39685446110373,39,68544,6110373,2017-18,50,58,54,58,48,50,60,56,45,45,37,38
15633216008965,15,63321,6008965,2017-18,50,52,34,35,48,50,43,41,23,23,37,38
33671246032304,33,67124,6032304,2017-18,21,26,30,31,48,50,14,18,20,22,37,38
48104886069538,48,10488,6069538,2017-18,5,0.0,6,4,48,50,0,0,0,0,37,38
30666473030483,30,66647,3030483,2017-18,63,71,67,68,48,50,22,8,59,59,37,38
49708546119036,49,70854,6119036,2017-18,65,63,51,56,48,50,46,48,48,50,37,38
35752596035117,35,75259,6035117,2017-18,29,23,43,41,48,50,17,17,29,29,37,38
34674396034029,34,67439,6034029,2017-18,29,39,39,40,48,50,34,39,31,32,37,38
07617960735902,07,61796,0735902,2017-18,30,34,35,36,48,50,9,10,25,24,37,38
29663736101018,29,66373,6101018,2017-18,54,51,54,52,48,50,49,43,48,42,37,38
27660926118962,27,66092,6118962,2017-18,65,65,38,39,48,50,50,44,27,27,37,38
54722566054563,54,72256,6054563,2017-18,39,48,47,48,48,50,33,39,31,31,37,38
19643296011803,19,64329,6011803,2017-18,39,49,67,71,48,50,31,39,54,56,37,38
19647336018923,19,64733,6018923,2017-18,56,59,40,43,48,50,38,46,30,32,37,38
19101990121822,19,10199,0121822,2017-18,5,3,42,43,48,50,0,3,28,31,37,38
34674396033880,34,67439,6033880,2017-18,54,56,39,40,48,50,53,51,31,32,37,38
36677106035810,36,67710,6035810,2017-18,27,36,33,38,48,50,15,23,19,23,37,38
19645686013817,19,64568,6013817,2017-18,50,49,61,63,48,50,37,39,50,53,37,38
34765056033336,34,76505,6033336,2017-18,29,36,32,36,48,50,24,28,25,27,37,38
28662660121087,28,66266,0121087,2017-18,71,49,45,47,48,50,31,26,33,34,37,38
19642616011159,19,64261,6011159,2017-18,74,75,79,76,48,50,72,77,75,75,37,38
36676866108831,36,67686,6108831,2017-18,40,41,36,40,48,50,23,23,23,25,37,38
13630996106975,13,63099,6106975,2017-18,34,35,28,30,48,50,28,31,19,22,37,38
37679916037741,37,67991,6037741,2017-18,26,28,42,42,48,50,21,18,32,33,37,38
19647586020101,19,64758,6020101,2017-18,38,42,42,45,48,50,33,33,29,33,37,38
54722566054720,54,72256,6054720,2017-18,24,25,47,48,48,50,11,15,31,31,37,38
37768510110122,37,76851,0110122,2017-18,75,78,62,63,48,50,75,70,57,55,37,38
01612596001754,01,61259,6001754,2017-18,74,78,35,36,48,50,69,73,28,29,37,38
10625396112387,10,62539,6112387,2017-18,20,17,25,24,48,50,5,2,12,12,37,38
20652436024020,20,65243,6024020,2017-18,30,34,32,33,48,50,24,30,21,23,37,38
19642871936384,19,64287,1936384,2017-18,3,9,38,42,48,50,1,0,23,26,37,38
10621176005847,10,62117,6005847,2017-18,51,54,69,71,48,50,45,46,56,58,37,38
19101991933399,19,10199,1933399,2017-18,76,78,42,43,48,50,40,42,28,31,37,38
19647336061600,19,64733,6061600,2017-18,26,30,40,43,48,50,18,22,30,32,37,38
28662906027049,28,66290,6027049,2017-18,55,54,63,64,48,50,52,47,49,45,37,38
37680566088983,37,68056,6088983,2017-18,88,87,86,86,48,50,84,84,84,84,37,38
39685936042311,39,68593,6042311,2017-18,27,29,41,46,48,50,15,17,25,28,37,38
56726036055719,56,72603,6055719,2017-18,50,48,55,55,48,50,42,32,42,43,37,38
36678926037188,36,67892,6037188,2017-18,40,36,40,28,48,50,33,31,18,13,37,38
40754654030144,40,75465,4030144,2017-18,--,--,53,50,48,50,--,--,41,41,37,38
49738826112981,49,73882,6112981,2017-18,45,51,45,49,48,50,33,32,31,32,37,38
10623646115224,10,62364,6115224,2017-18,15,17,23,23,48,50,5,6,15,16,37,38
19647336016273,19,64733,6016273,2017-18,18,24,40,43,48,50,17,22,30,32,37,38
33672150111252,33,67215,0111252,2017-18,59,64,47,49,48,50,52,53,34,35,37,38
19734526022362,19,73452,6022362,2017-18,49,58,49,50,48,50,51,57,39,39,37,38
43694356047153,43,69435,6047153,2017-18,15,22,63,65,48,50,12,19,60,61,37,38
33671160110601,33,67116,0110601,2017-18,52,51,51,54,48,50,40,47,40,43,37,38
33671166119721,33,67116,6119721,2017-18,60,59,51,54,48,50,51,49,40,43,37,38
10621176005912,10,62117,6005912,2017-18,40,47,69,71,48,50,39,42,56,58,37,38
34673146112254,34,67314,6112254,2017-18,42,42,54,55,48,50,12,13,44,45,37,38
33751766071203,33,75176,6071203,2017-18,38,32,40,40,48,50,30,22,28,28,37,38
19647256015499,19,64725,6015499,2017-18,58,62,48,51,48,50,54,57,38,43,37,38
19649076108914,19,64907,6108914,2017-18,32,37,38,40,48,50,21,25,25,26,37,38
44697996049704,44,69799,6049704,2017-18,22,24,31,33,48,50,18,27,21,23,37,38
19647330101683,19,64733,0101683,2017-18,77,70,40,43,48,50,51,54,30,32,37,38
01611766000830,01,61176,6000830,2017-18,50,54,75,77,48,50,51,51,71,73,37,38
41690704137279,41,69070,4137279,2017-18,46,52,49,50,48,50,23,28,44,43,37,38
39686766095236,39,68676,6095236,2017-18,0,--,26,28,48,50,0,--,20,21,37,38
39686270133116,39,68627,0133116,2017-18,24,19,34,36,48,50,2,4,18,20,37,38
44697996117253,44,69799,6117253,2017-18,20,24,31,33,48,50,12,19,21,23,37,38
19647746116685,19,64774,6116685,2017-18,23,31,33,35,48,50,23,26,22,24,37,38
19647096014948,19,64709,6014948,2017-18,37,39,37,40,48,50,42,49,28,30,37,38
31103143130259,31,10314,3130259,2017-18,0,0,33,39,48,50,0,0,26,25,37,38
19650606023121,19,65060,6023121,2017-18,74,73,65,68,48,50,63,65,59,61,37,38
19647330106849,19,64733,0106849,2017-18,69,60,40,43,48,50,34,24,30,32,37,38
41689244137535,41,68924,4137535,2017-18,66,59,68,63,48,50,38,42,40,39,37,38
19643376011928,19,64337,6011928,2017-18,71,67,61,63,48,50,58,59,46,50,37,38
56737596118582,56,73759,6118582,2017-18,74,75,67,63,48,50,79,80,59,57,37,38
19647330122135,19,64733,0122135,2017-18,32,33,40,43,48,50,37,35,30,32,37,38
50712090112383,50,71209,0112383,2017-18,47,66,50,70,48,50,42,59,45,63,37,38
33672073330172,33,67207,3330172,2017-18,7,6,44,39,48,50,0,0,15,15,37,38
38684780111427,38,68478,0111427,2017-18,57,61,55,55,48,50,60,60,50,50,37,38
19647336017628,19,64733,6017628,2017-18,17,24,40,43,48,50,14,21,30,32,37,38
37683380117325,37,68338,0117325,2017-18,25,26,53,55,48,50,14,13,43,45,37,38
39685690132415,39,68569,0132415,2017-18,65,75,47,50,48,50,70,73,32,35,37,38
19645681996156,19,64568,1996156,2017-18,--,--,61,63,48,50,--,--,50,53,37,38
43733876047666,43,73387,6047666,2017-18,67,71,68,71,48,50,59,61,62,65,37,38
30664496058911,30,66449,6058911,2017-18,67,69,66,67,48,50,61,62,61,63,37,38
30664986066922,30,66498,6066922,2017-18,66,71,75,75,48,50,71,74,70,73,37,38
30664646111793,30,66464,6111793,2017-18,68,72,69,69,48,50,64,64,58,58,37,38
30665143037090,30,66514,3037090,2017-18,76,76,69,62,48,50,41,42,44,42,37,38
50711676097752,50,71167,6097752,2017-18,77,81,28,31,48,50,65,69,19,21,37,38
49708546051981,49,70854,6051981,2017-18,48,56,51,56,48,50,54,54,48,50,37,38
33669930116947,33,66993,0116947,2017-18,49,40,47,48,48,50,33,30,33,34,37,38
30666706030209,30,66670,6030209,2017-18,27,31,31,32,48,50,26,32,25,26,37,38
42691206045272,42,69120,6045272,2017-18,20,19,28,31,48,50,21,19,21,23,37,38
19647336017248,19,64733,6017248,2017-18,31,37,40,43,48,50,21,27,30,32,37,38
37683463730033,37,68346,3730033,2017-18,68,85,81,80,48,50,56,70,71,72,37,38
37683383731130,37,68338,3731130,2017-18,0,14,53,55,48,50,0,12,43,45,37,38
37681970132290,37,68197,0132290,2017-18,66,71,50,53,48,50,48,50,38,40,37,38
36750443630811,36,75044,3630811,2017-18,40,34,33,34,48,50,8,9,21,22,37,38
19647336110274,19,64733,6110274,2017-18,41,42,40,43,48,50,39,35,30,32,37,38
37735696106546,37,73569,6106546,2017-18,31,37,42,45,48,50,36,41,35,36,37,38
39685936115414,39,68593,6115414,2017-18,31,37,41,46,48,50,18,24,25,28,37,38
19649986022651,19,64998,6022651,2017-18,44,43,62,65,48,50,31,28,51,53,37,38
19644516057632,19,64451,6057632,2017-18,36,38,52,52,48,50,23,27,37,39,37,38
04614576003131,04,61457,6003131,2017-18,21,22,30,31,48,50,18,18,18,17,37,38
39754993938008,39,75499,3938008,2017-18,68,54,41,42,48,50,34,28,29,30,37,38
07617546004352,07,61754,6004352,2017-18,55,56,50,51,48,50,41,43,38,39,37,38
31669510108514,31,66951,0108514,2017-18,51,61,54,55,48,50,41,49,39,43,37,38
10623646007058,10,62364,6007058,2017-18,19,20,23,23,48,50,20,17,15,16,37,38
36678506036602,36,67850,6036602,2017-18,19,22,30,33,48,50,15,14,18,20,37,38
16101656069298,16,10165,6069298,2017-18,5,5,5,11,48,50,3,5,2,3,37,38
19647336017586,19,64733,6017586,2017-18,16,21,40,43,48,50,13,22,30,32,37,38
34673146106355,34,67314,6106355,2017-18,34,40,54,55,48,50,25,27,44,45,37,38
19647330100800,19,64733,0100800,2017-18,72,69,40,43,48,50,25,23,30,32,37,38
19648816021760,19,64881,6021760,2017-18,51,59,43,45,48,50,41,46,33,35,37,38
01612590109819,01,61259,0109819,2017-18,39,45,35,36,48,50,22,32,28,29,37,38
37679916037634,37,67991,6037634,2017-18,42,49,42,42,48,50,32,41,32,33,37,38
19642126085609,19,64212,6085609,2017-18,83,89,64,66,48,50,82,85,53,54,37,38
43694846111785,43,69484,6111785,2017-18,53,49,49,49,48,50,41,40,42,42,37,38
19647336016992,19,64733,6016992,2017-18,83,86,40,43,48,50,79,87,30,32,37,38
19645356013429,19,64535,6013429,2017-18,73,80,75,75,48,50,69,72,63,63,37,38
19647330117614,19,64733,0117614,2017-18,45,40,40,43,48,50,32,28,30,32,37,38
37680986066997,37,68098,6066997,2017-18,55,51,41,44,48,50,50,43,29,32,37,38
21654822130078,21,65482,2130078,2017-18,79,66,75,72,48,50,52,38,59,56,37,38
52714726053615,52,71472,6053615,2017-18,--,--,55,57,48,50,--,--,46,46,37,38
07617396003842,07,61739,6003842,2017-18,31,33,53,53,48,50,24,25,42,42,37,38
29663160125013,29,66316,0125013,2017-18,60,53,54,45,48,50,43,51,44,43,37,38
43694844334850,43,69484,4334850,2017-18,15,1,49,49,48,50,3,0,42,42,37,38
20652436023998,20,65243,6023998,2017-18,23,26,32,33,48,50,21,19,21,23,37,38
30736506096200,30,73650,6096200,2017-18,82,78,77,77,48,50,79,78,74,74,37,38
33671246105514,33,67124,6105514,2017-18,26,21,30,31,48,50,18,14,20,22,37,38
19651361931492,19,65136,1931492,2017-18,85,83,68,69,48,50,43,44,48,50,37,38
10739656005789,10,73965,6005789,2017-18,39,41,40,44,48,50,32,28,28,31,37,38
36676866035745,36,67686,6035745,2017-18,26,35,36,40,48,50,20,24,23,25,37,38
50755496052575,50,75549,6052575,2017-18,39,45,44,48,48,50,46,38,31,31,37,38
33752426108047,33,75242,6108047,2017-18,58,56,40,42,48,50,47,43,25,27,37,38
07617960129643,07,61796,0129643,2017-18,34,37,35,36,48,50,39,41,25,24,37,38
45699710135830,45,69971,0135830,2017-18,,9,,47,,50,,5,,34,,38
48705734837803,48,70573,4837803,2017-18,73,64,50,52,48,50,44,41,38,39,37,38
37681976038459,37,68197,6038459,2017-18,35,36,50,53,48,50,26,28,38,40,37,38
19734376012389,19,73437,6012389,2017-18,36,28,31,35,48,50,38,26,24,27,37,38
10621256005961,10,62125,6005961,2017-18,13,16,26,26,48,50,14,16,14,14,37,38
54755316053979,54,75531,6053979,2017-18,41,47,38,43,48,50,39,43,26,31,37,38
21654662134005,21,65466,2134005,2017-18,61,63,57,54,48,50,27,45,29,37,37,38
33670580100164,33,67058,0100164,2017-18,51,53,49,48,48,50,36,37,35,35,37,38
33670820107631,33,67082,0107631,2017-18,26,23,36,36,48,50,11,8,23,22,37,38
50105045030085,50,10504,5030085,2017-18,7,0,34,34,48,50,0,0,26,24,37,38
37683386039390,37,68338,6039390,2017-18,43,48,53,55,48,50,38,42,43,45,37,38
19645926013981,19,64592,6013981,2017-18,45,52,40,46,48,50,42,44,32,37,37,38
19647331936350,19,64733,1936350,2017-18,69,68,40,43,48,50,42,37,30,32,37,38
19647336016901,19,64733,6016901,2017-18,43,44,40,43,48,50,34,33,30,32,37,38
07618046071039,07,61804,6071039,2017-18,68,66,81,82,48,50,68,70,77,77,37,38
30664806027791,30,66480,6027791,2017-18,53,56,66,69,48,50,49,54,63,66,37,38
36677776113070,36,67777,6113070,2017-18,37,36,42,39,48,50,28,31,28,26,37,38
34673306107965,34,67330,6107965,2017-18,69,70,61,64,48,50,64,67,51,53,37,38
19647336058309,19,64733,6058309,2017-18,32,32,40,43,48,50,19,23,30,32,37,38
01612426001606,01,61242,6001606,2017-18,26,36,49,51,48,50,18,20,39,40,37,38
01612420110478,01,61242,0110478,2017-18,--,--,49,51,48,50,--,--,39,40,37,38
48705400133595,48,70540,0133595,2017-18,15,21,43,44,48,50,7,10,31,32,37,38
45752674531901,45,75267,4531901,2017-18,65,65,36,37,48,50,25,42,25,33,37,38
10621666006084,10,62166,6006084,2017-18,62,61,34,37,48,50,47,47,24,27,37,38
49708706113492,49,70870,6113492,2017-18,43,44,36,38,48,50,28,28,23,22,37,38
33752426032874,33,75242,6032874,2017-18,23,38,40,42,48,50,15,23,25,27,37,38
30665976029268,30,66597,6029268,2017-18,65,67,58,60,48,50,62,58,49,51,37,38
38684786041156,38,68478,6041156,2017-18,29,32,55,55,48,50,34,38,50,50,37,38
58727366056626,58,72736,6056626,2017-18,38,38,36,36,48,50,22,26,25,27,37,38
43694684332474,43,69468,4332474,2017-18,58,61,84,80,48,50,46,48,77,76,37,38
43696664333522,43,69666,4333522,2017-18,83,70,53,54,48,50,79,67,42,43,37,38
33670336120372,33,67033,6120372,2017-18,60,66,59,61,48,50,48,47,45,46,37,38
34673220127860,34,67322,0127860,2017-18,14,6,22,23,48,50,5,11,19,18,37,38
41689166043897,41,68916,6043897,2017-18,66,69,46,49,48,50,61,66,36,36,37,38
07617966004881,07,61796,6004881,2017-18,15,13,35,36,48,50,10,13,25,24,37,38
19734456014351,19,73445,6014351,2017-18,34,34,51,53,48,50,17,17,38,40,37,38
37683383730314,37,68338,3730314,2017-18,83,78,53,55,48,50,59,51,43,45,37,38
43694196046908,43,69419,6046908,2017-18,78,82,84,85,48,50,85,87,86,86,37,38
51713656053243,51,71365,6053243,2017-18,36,32,36,32,48,50,37,36,37,36,37,38
33751926118822,33,75192,6118822,2017-18,68,75,65,68,48,50,63,64,52,54,37,38
38684783830429,38,68478,3830429,2017-18,--,--,55,55,48,50,--,--,50,50,37,38
17640221735000,17,64022,1735000,2017-18,27,38,22,27,48,50,5,12,8,12,37,38
44698234430096,44,69823,4430096,2017-18,75,100,59,60,48,50,50,0,42,41,37,38
57726946115463,57,72694,6115463,2017-18,52,60,43,45,48,50,37,40,30,32,37,38
19643376012025,19,64337,6012025,2017-18,59,60,61,63,48,50,50,53,46,50,37,38
19647331930973,19,64733,1930973,2017-18,6,11,40,43,48,50,4,0,30,32,37,38
37679916037683,37,67991,6037683,2017-18,19,19,42,42,48,50,19,21,32,33,37,38
04755070433953,04,75507,0433953,2017-18,76,58,47,50,48,50,42,38,30,36,37,38
36750513630563,36,75051,3630563,2017-18,46,56,41,34,48,50,17,23,23,18,37,38
31668030129080,31,66803,0129080,2017-18,57,60,51,59,48,50,40,46,45,47,37,38
37735696038921,37,73569,6038921,2017-18,43,44,42,45,48,50,40,42,35,36,37,38
54719930123653,54,71993,0123653,2017-18,27,32,31,40,48,50,15,22,20,24,37,38
37684520111237,37,68452,0111237,2017-18,24,33,46,49,48,50,15,23,33,33,37,38
42691956045447,42,69195,6045447,2017-18,81,78,59,62,48,50,79,76,57,59,37,38
20755802030211,20,75580,2030211,2017-18,60,61,59,60,48,50,45,40,45,48,37,38
01613090137810,01,61309,0137810,2017-18,25,41,35,39,48,50,15,16,26,27,37,38
49753580121236,49,75358,0121236,2017-18,13,--,44,45,48,50,0,--,29,31,37,38
33669930102749,33,66993,0102749,2017-18,52,61,47,48,48,50,49,58,33,34,37,38
01612916002414,01,61291,6002414,2017-18,60,56,38,38,48,50,53,58,25,26,37,38
19647330126383,19,64733,0126383,2017-18,62,69,40,43,48,50,57,63,30,32,37,38
33672490102723,33,67249,0102723,2017-18,34,42,37,37,48,50,28,36,22,23,37,38
33670820101139,33,67082,0101139,2017-18,49,46,36,36,48,50,36,38,23,22,37,38
19650456022891,19,65045,6022891,2017-18,51,59,60,61,48,50,42,47,49,50,37,38
19647330126524,19,64733,0126524,2017-18,61,65,40,43,48,50,25,29,30,32,37,38
19651026109664,19,65102,6109664,2017-18,36,36,47,48,48,50,25,30,32,34,37,38
34752833430584,34,75283,3430584,2017-18,36,43,43,47,48,50,11,7,33,35,37,38
56725206055206,56,72520,6055206,2017-18,53,48,45,45,48,50,45,34,34,32,37,38
33670330105791,33,67033,0105791,2017-18,71,72,59,61,48,50,65,64,45,46,37,38
34673146107700,34,67314,6107700,2017-18,53,58,54,55,48,50,44,51,44,45,37,38
30665226028641,30,66522,6028641,2017-18,48,60,57,60,48,50,49,59,46,51,37,38
30664566027486,30,66456,6027486,2017-18,51,55,41,44,48,50,46,47,37,37,37,38
33103300125237,33,10330,0125237,2017-18,23,13,38,43,48,50,2,0,27,29,37,38
07617966004808,07,61796,6004808,2017-18,86,83,35,36,48,50,82,75,25,24,37,38
19647336017396,19,64733,6017396,2017-18,37,37,40,43,48,50,31,30,30,32,37,38
01751016108971,01,75101,6108971,2017-18,80,80,80,81,48,50,74,74,76,77,37,38
19647330102335,19,64733,0102335,2017-18,68,68,40,43,48,50,57,54,30,32,37,38
50736016025761,50,73601,6025761,2017-18,40,42,41,41,48,50,22,20,24,25,37,38
10621666112619,10,62166,6112619,2017-18,--,--,34,37,48,50,--,--,24,27,37,38
19647176015069,19,64717,6015069,2017-18,56,59,54,57,48,50,31,34,39,43,37,38
20652436112312,20,65243,6112312,2017-18,43,43,32,33,48,50,38,38,21,23,37,38
34674476034920,34,67447,6034920,2017-18,21,17,44,45,48,50,13,11,33,34,37,38
29102980116681,29,10298,0116681,2017-18,13,20,44,43,48,50,0,0,30,29,37,38
47701856050652,47,70185,6050652,2017-18,49,44,49,44,48,50,38,37,38,37,37,38
19645686013833,19,64568,6013833,2017-18,62,64,61,63,48,50,56,57,50,53,37,38
19647336019970,19,64733,6019970,2017-18,35,29,40,43,48,50,24,12,30,32,37,38
06616226003552,06,61622,6003552,2017-18,29,28,27,20,48,50,26,23,18,16,37,38
52716546053672,52,71654,6053672,2017-18,44,42,44,42,48,50,37,30,37,30,37,38
37682056038673,37,68205,6038673,2017-18,39,41,40,46,48,50,34,32,33,36,37,38
19734376066732,19,73437,6066732,2017-18,19,24,31,35,48,50,9,12,24,27,37,38
44698234430187,44,69823,4430187,2017-18,41,19,59,60,48,50,4,7,42,41,37,38
19648656021331,19,64865,6021331,2017-18,69,69,78,77,48,50,63,66,72,72,37,38
19647331932847,19,64733,1932847,2017-18,58,61,40,43,48,50,54,52,30,32,37,38
44698234437109,44,69823,4437109,2017-18,57,67,59,60,48,50,40,46,42,41,37,38
33669930101006,33,66993,0101006,2017-18,54,56,47,48,48,50,47,49,33,34,37,38
41688660121111,41,68866,0121111,2017-18,77,74,78,80,48,50,79,81,74,77,37,38
19642876011514,19,64287,6011514,2017-18,42,44,38,42,48,50,38,36,23,26,37,38
19647336018675,19,64733,6018675,2017-18,63,73,40,43,48,50,60,64,30,32,37,38
47705164730024,47,70516,4730024,2017-18,14,27,68,68,48,50,0,0,31,42,37,38
21653426024327,21,65342,6024327,2017-18,--,--,--,--,48,50,--,--,--,--,37,38
15635946060420,15,63594,6060420,2017-18,18,28,18,25,48,50,10,11,10,11,37,38
33672496032817,33,67249,6032817,2017-18,27,31,37,37,48,50,25,27,22,23,37,38
36676866110142,36,67686,6110142,2017-18,32,33,36,40,48,50,25,25,23,25,37,38
